Season,Climate,City,Cooling startegy_building level,Sex,Clo,Met,Air temperature (C),Relative humidity (%),Air velocity (m/s),ThermalSensation
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.67,1.3,18.5,53.2,0.08,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.11,1.1,16.4,58.3,0.01,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.84,1.2,16.3,59,0.02,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.58,1.3,16.3,58.6,0,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.86,1.4,16.4,59.7,0.03,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.54,1.4,16.5,59.5,0.02,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.18,1.1,16.8,58.6,0.17,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.55,1.1,19.6,51.4,0.31,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.51,1.1,19.3,50.7,0.11,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.1,1.3,19.1,51.6,0.01,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.5,1.1,18.4,53.2,0.01,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.25,1.1,17.6,56,0.08,-2
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.83,1.2,17.7,56,0.04,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.59,1.1,17.6,54.8,0.03,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.88,1.1,16.5,56.3,0.04,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.41,1.1,17.2,59.5,0.02,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.37,1.1,18.1,57.4,0.02,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.23,1.1,16.2,60.3,0.02,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.01,1.1,16.3,61.2,0.03,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.14,1.1,19.2,53.1,0.01,-3
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.65,1.6,18.2,57,0.03,-2
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.78,1.1,18.3,56.4,0.03,-2
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.31,1.1,18.5,56.4,0.03,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.19,1.1,18.3,58.7,0.04,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.23,1.1,18.5,58.8,0.02,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.43,1.1,17,58,0.02,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.59,1.1,16.8,58,0.04,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.2,1.1,16.8,58.2,0.02,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.57,1.1,17,57.5,0.02,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.34,1.1,16,59.8,0.03,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.46,1.1,19.1,53.5,0.02,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.81,1.1,19,53.2,0.04,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.39,1.1,19.1,54.8,0.03,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.14,1.1,19.1,54.8,0.03,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.26,1.1,19.5,51.1,0.02,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.35,1.3,16.9,54,0.04,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.04,1.3,16.8,54.8,0.06,-2
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.24,1.1,17.2,58.5,0.02,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.71,1.4,17.3,58.8,0.03,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.04,1.1,17.4,58.8,0.02,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.22,1.1,17.5,60.8,0.03,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.81,1.1,16.4,60.9,0.02,-2
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.15,1.1,16.5,60.8,0.02,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.14,1.6,16.7,60.3,0.04,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.39,1.1,19.2,54.3,0.06,-2
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.18,1.3,19.5,54.2,0.07,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,0.93,1.1,17.4,55.8,0.05,-3
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.17,1.1,16.3,62.5,0.03,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.28,1.1,16.4,62.5,0.05,-2
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.36,1.1,17,59.9,0.09,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.51,1.1,18,57.5,0.03,0
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.38,1.1,17.6,60,0.05,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Female,1.51,1.1,17.6,59.4,0.07,-3
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.14,1.1,17.6,60.5,0.06,-1
Winter,Monsoon-influenced humid subtropical,Delhi,Mixed Mode,Male,1.71,1.1,17.7,60.4,0.06,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.86,1.6,26.2,42.7,0.11,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.8,1.6,25.2,45.8,0.15,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.72,1.1,24.6,48.3,0.06,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.86,1.1,24.5,48.3,0.12,1
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.77,1.1,24.6,50.1,0.09,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.77,1.3,24.5,51,0.14,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.1,24.6,51.4,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.1,24.9,51.6,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.77,1.1,25,50.7,0.04,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.1,25,51.2,0.05,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.1,25.1,52.4,0.05,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.1,25,52.9,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.75,1.3,24.6,55,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.1,22.7,67,0.17,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.3,23.6,63.4,0.04,1
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.3,23.3,64.7,0.13,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.3,23.5,64.5,0.11,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.2,24.5,58.7,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.1,24.2,59.5,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.1,24.6,56.5,0.01,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.72,1.1,24.7,58.5,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.71,1.1,24.8,58.2,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.2,24.7,58.4,0.02,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.1,24.5,66.7,0.07,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.4,24.2,67.4,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.1,24.9,64.1,0.02,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.1,22.7,61,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.3,23,63.1,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.62,1.1,23.4,62.2,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.56,1.4,23.7,61.2,0.01,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.1,23.9,60.2,0.02,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.1,23.9,60.1,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.3,24.2,58.9,0.05,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,1.02,1.1,23.4,55.6,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.1,22.7,57.5,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.1,22.7,57.8,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.56,1.2,22.7,57.6,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.3,22.6,57.7,0.04,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.2,22.6,57.9,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.79,1.1,24.2,52.9,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.82,1.1,23.4,48.9,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.1,24.1,43.4,0.06,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.1,24.2,42.9,0.25,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.63,1.6,22.3,48.2,0.11,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.1,22.6,45.4,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.7,23.1,45,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.4,24.5,41.2,0.05,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.1,24.6,40,0.08,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.63,1.1,24.6,40.1,0.07,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.5,24.6,39,0.09,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.7,25.6,37.7,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.4,25.3,38,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.4,25.5,38.1,0.07,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,1.02,1.3,25.5,41.7,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.77,1.1,25.9,40.6,0.06,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.1,26.2,40,0.05,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.1,26.4,40.2,0.06,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.1,26.4,39.6,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.3,26.4,39.7,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.71,1.1,26.4,39.6,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.1,26.3,39.9,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.71,1.1,26.3,40.7,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.2,26.3,40,0.01,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.77,1.1,26.2,39.8,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.3,26.4,39.5,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.1,25.1,42.8,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.84,1.1,25.2,43.4,0.02,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.78,1.4,25.3,42,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,27,40.4,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,26.5,39.9,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.6,1.7,26.3,41.8,0,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.6,25.1,48,0.05,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.75,1.1,25.2,46.7,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.6,1.3,25.2,46.8,0.01,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.1,25,52.3,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.76,1.1,25.1,50.8,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.66,1.1,25.1,51.9,0.02,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,25.3,50.5,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.1,25.4,52.6,0.06,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,25.3,52.9,0.01,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.1,25.6,53.8,0.08,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,25.6,53,0.06,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.1,25.5,54.5,0.13,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,25.2,55.4,0.05,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,25.6,53.1,0.02,2
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,24.6,59.2,0.12,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.63,1.1,24.5,59.8,0.19,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,24.2,60.7,0.18,1
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.1,24.2,60.9,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,24.7,59.4,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.3,25.1,57.8,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.7,25.2,58.3,0.01,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,25.2,58.3,0.06,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,24.9,61.2,0.09,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,24,63.2,0.1,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.68,1.1,24.2,63.5,0.07,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.63,1.7,25.1,59.3,0,1
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.6,25.2,57,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.4,24.8,57.6,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,23.4,60.1,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,23,60.7,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,23,61,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.3,23,61.9,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,23.1,56.7,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,23.1,51.8,0.05,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,22.8,51.6,0.08,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.3,22.3,52.2,0.12,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.6,21.6,52.8,0.1,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.1,21,55.9,0.18,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.2,20.7,57.5,0.11,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,22.4,56.6,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.2,22.7,55.7,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.3,22.8,56,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.2,23,54.9,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.3,24.9,45.9,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,25,45.2,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.1,25.1,45.3,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.3,24.7,45.4,0.1,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,24.5,46.6,0.07,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,24.6,46.5,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.3,24.1,48.3,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.4,24.3,46.7,0.03,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,24.2,40.2,0.09,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.4,24.3,41,0,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.2,24.5,41.3,0.01,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.4,25,41.9,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.4,25,41.7,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.1,23.5,43.4,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.3,23.4,43.2,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.82,1.1,23.8,41.1,0.01,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,24.9,46.8,0.02,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.3,25.1,46.7,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.2,25.3,46.7,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,25.6,45,0.01,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,25.7,45,0,1
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.1,25.8,44.6,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.75,1.1,26,44.2,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.67,1.1,26,44.2,0,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.61,1.1,26,44.2,0.02,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.4,27.2,41.2,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.73,1.1,26.5,42.5,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.74,1.1,26.1,43.5,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,27.5,41.7,0.04,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.74,1.1,27.7,41.8,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.52,1.4,27.6,41.7,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,1,1.1,27.2,43.9,0.09,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.73,1.1,27.3,44.8,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.88,1.1,27.4,45,0.05,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.3,24.5,54.8,0.61,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,23.6,56.9,0.12,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,23.8,56.9,0.1,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.67,1.6,23.5,57.7,0.15,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.9,1.7,24,57.6,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,26.5,54.5,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.3,26.6,53.4,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.3,24.9,58.2,0.05,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.74,1.3,25.4,56.7,0.05,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,26.3,55.2,0.02,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.88,1.1,25.1,59,0.08,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,24.4,61.6,0.09,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.1,24.1,62.6,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.3,26.5,54.4,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,25.9,57.6,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,25.7,57.2,0.04,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,25.3,53.5,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.63,1.1,25,54.8,0.04,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.1,24.9,55.9,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.58,1.6,25.4,53.6,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.73,1.1,25.4,52.7,0.03,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.1,25.4,52.3,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.1,25.2,51.4,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,25.2,50.6,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.49,1.4,24.6,45.8,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.5,25,45.2,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.5,23.1,46.8,0.03,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.5,23.3,46.4,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.61,1.4,23.5,46.5,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.74,1.4,23.6,46.8,0.06,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,23.5,47.5,0,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.66,1.3,22.8,41.9,0,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.5,23.1,42.7,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.63,1.4,22.4,45.4,0.05,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.4,22,46,0.07,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.4,21.8,45.6,0.13,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,22.4,48.1,0.01,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,23.4,45.1,0.01,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.57,1.1,23.7,44,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.55,1.1,24,43,0.01,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,24.1,42.4,0.01,2
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.55,1.1,24.1,42.1,0.03,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.3,24.2,41.2,0.02,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.4,23,41.4,0.15,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.4,23.6,45.1,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.6,24.8,37,0.02,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,25.5,37.1,0.03,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,26,35.8,0.05,-1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,26.1,34.9,0.02,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,26.2,34.9,0.03,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.67,1.1,26.7,34.2,0.02,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.64,1.1,26.6,36.7,0.06,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,27.3,34,0.25,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,27.6,33.5,0.25,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,27.7,32.8,0.08,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.63,1.4,27.3,34.7,0.18,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.63,1.1,26.3,37.5,0.19,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.1,25.3,39.7,0.07,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.8,1.4,24.7,43.2,0.14,0
Summer,Subtropical highland,Shimla,Mixed Mode,Female,0.63,1.2,25,43.7,0.07,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.69,1.3,26,40.1,0.05,1
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.7,1.6,25.6,40.5,0.11,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.74,1.4,25,42,0.11,0
Summer,Subtropical highland,Shimla,Mixed Mode,Male,0.55,1.4,24.5,43.7,0.11,0
Summer,Subtropical highland,Shimla,Naturally Ventilated,Female,0.42,1.5,25.8,52.1,0.19,1
Summer,Subtropical highland,Shimla,Naturally Ventilated,Female,0.66,1.1,25.5,51.5,0.04,1
Summer,Subtropical highland,Shimla,Naturally Ventilated,Male,0.76,1.2,25.6,52.3,0.17,2
Summer,Subtropical highland,Shimla,Naturally Ventilated,Female,0.53,1.6,25.6,53.1,0.02,1
Summer,Subtropical highland,Shimla,Naturally Ventilated,Male,0.82,1.2,25.9,53.5,0.04,1
